costep_2010-03-09_5_27	Mr President, four final points. The first is that it is regrettable that the Council’s chair is empty during this debate. The second is to thank Commissioner Malmström for her kind remarks and also to ask her, together with the Council, to guarantee the entry into force of this regulation on 5 April. Otherwise we shall have a legal loophole, with consequences for real people. The third point is that it is regrettable that the Members who have participated here in the debate and who have raised the issue of security problems have not been able to recognise the improvements which Parliament has introduced by means of this regulation, in particular, the obligation to consult the Schengen Information System in advance. As I emphasised in my initial statement, I believe that Parliament has performed its task well because it has strengthened both freedom of movement and security. Not to recognise this means looking at it in a one-sided way, and not seeing the whole picture. My final point, Mr President, is to thank all those who have worked together towards this aim, namely those who allowed us to have an agreement on first reading, particularly the Commission and the Council, but also all those political groups within the Committee on Civil Liberties, Justice and Home Affairs and the Justice Committee who made this broad consensus possible. I believe that when we participate in finding a solution in this manner, we are performing our work in the best possible way.
costep_2011-06-23_14_537	The Consumer Rights Directive will enable full harmonisation of the rights of European consumers. This vote is the fruit of two years of discussions with consumer and professional associations, and it is, in particular, a major victory for the European Parliament which remained united around this issue. This text provides for new, very important regulations for e-commerce. We have set up a system which will make it possible to ensure that any order meets the wishes of the consumer (chief characteristics of the good or service, total cost, length of contract) prior to its definitive validation. With these new regulations, vendors will still be under the obligation to display clearly the total cost of the good or service including all additional costs. Thus consumers will be better and fully informed.
costep_2002-06-12_3_179	Madam President, what is happening with the agriculture dossier in the negotiations for accession is a clear example of the insistence on pursuing a process of enlargement on the basis of a Community financial framework that does not guarantee the principle of economic and social cohesion, given that the financial framework of Agenda 2000 was only designed for six candidates - whereas there are now ten - with a per capita income of around 40% of the European Union average. This situation affects farming, in particular, because of the well-known weaknesses of a sector which is important for employment and the economy of various candidate countries. The situation has a considerable socio-economic impact on the candidate countries, entails additional costs and also requires a revision of the financial perspectives in order to ensure that it is not the most badly affected or least developed countries that foot the bill. This is why dividing Member States into first and second class when it comes to aid is unacceptable, as are quotas that fall well short of their capacities and needs. The consequences of this situation would be an increase in unemployment and poverty - something we cannot accept. Rural development and the protection of a high-quality farm production system require a revision of the CAP and not the renationalisation of its costs, which would harm not only the farmers of those countries but also the farmers of countries such as Portugal, whose system of farming is more vulnerable.
costep_2001-05-17_5_53	This report deals with a problem of the greatest importance for the future well-being of workers in the European Union, for whom it is necessary to guarantee safe and sustainable pension systems for the long term. Now as is well known, there has been no lack of catastrophic visions for the future of social protection, based on the ageing of the population and increased life expectancy. Although the report does not distance itself enough from the more negative positions of the Commission, particularly when it refers to the need for greater flexibility in pension systems, it does highlight the importance of the rise in the employment rate and of public systems based on intergenerational solidarity, and a fair balance between proportional contributions and benefits, on the one hand, and the principle of solidarity, on the other, in order to prevent poverty and social exclusion. It also takes up the 1992 recommendation concerning the minimum income to be guaranteed by the social protection systems, by supporting initiatives for its implementation. However, the report does not go far enough regarding what needs to be put into practice in terms of economic and social policies so as to effectively ensure that public systems are sound enough and guarantee worthwhile pensions. For that reason, I abstained.
costep_2001-10-01_5_10	Mr President, Commissioner, ladies and gentlemen, first of all, I should like to congratulate Mr Alexander de Roo on his tenacity in the fight against noise pollution. Noise pollution is very disturbing and can form a threat to health. Health is tied in with the environment and with the way in which we pollute the environment. The Sixth Environmental Action Programme is right to devote much attention to this aspect. This attention must lead to specific measures. The guiding principle is to reduce noise to a level at which it does not threaten public health. In this connection, the guidelines and opinions of the World Health Organisation should be taken into consideration. Noise pollution is local and certainly does not transcend borders. Solutions must be found by local, regional and national administrators. We should be careful not to regulate too much at EU level. Excessive ruling from Brussels is in most countries not appreciated - with good reason - but in few cases, European attention is certainly justified. First of all, Europe must step in when the noise source exceeds limits, for example in the form of products. There are already European rules in place for noise pollution, for example pertaining to the noise standards for lawnmowers. Noise emission standards for certain products, such as cars, pleasure boats, lorries, trains, aircraft and industrial equipment are essential. A second reason for European intervention is the making available of reliable and verifiable data. The European Parliament pointed at the lack of data on various sources of noise a long time ago, and a common method must be found for measuring and assessing noise. And this forms the very essence of the Commission’s proposal. Thirdly, general principles must be formulated, such as: the polluter, or noise-maker, pays. This kind of principle must be transposed in our legislation. Citizens must - and that is, in fact, the most important point, in my opinion - have clear rights. In the case of serious complaints about noise pollution, the right to investigation should exist and, if necessary, action should be taken.
costep_1998-09-17_7_60	Mr President, ladies and gentlemen, once again this summer a large number of huge forest fires hit various southern European countries including Portugal. First of all, of course, we should think of the victims and call for Community aid. Apart from the call in the resolution for the Commission to earmark the necessary budgetary amounts, the European Parliament ought also to look into the advantages of creating its own budgetary line for assistance in cases of disasters. We are aware that some of these fires are of criminal origin while others are the result of climatic changes leading to lengthy droughts and heatwaves. It is therefore vital to pay more attention to prevention, and greater support will be needed from the European institutions to help increase efficiency in fighting forest fires. For example, the common agricultural policy could help to prevent these disasters, and a European forestry strategy is also something we should look at. It was supported by the European Parliament when it approved the Thomas report. For all of these reasons, along with other colleagues we back this motion for a resolution and seek the support of the European Parliament as a whole.
costep_2000-03-29_2_8	Madam President, I would like to inform the House of an incident which occurred at a joint meeting between the European Parliament Delegation for relations with Canada and its Canadian counterpart, which was here on a visit last week. Mr Sturdy, the chairman of our delegation, was unable to attend at that precise time, Madam President, but he has written to you this morning to confirm what I am about to say. Something quite astonishing for this type of meeting occurred. The chairman of the Canadian delegation suddenly launched into the most obnoxious personal attacks upon myself, for no reason whatsoever, to the point that the other members of his delegation spoke up to disassociate themselves from his words. Everyone was quite dumbfounded by this attitude. This is regrettable in the extreme, since this was an otherwise excellent visit, and because we wish to maintain the best relations with Canada, after so many difficult years, principally due to conflicts over fishing. It is imperative to restore good relations, and we therefore deplore this incident most strongly. Madam President, I should like you to ask the Canadian government for some explanation of the significance of these declarations.
costep_2000-04-12_4_9	Madam President, the IGC should prepare the EU for the reorganisation needed to bring about the complete process of enlargement that is in hand. The most important consideration regarding enlargement in the Dimitrakopoulos/Leinen report is increased flexibility. Only differentiation within the EU can create the preconditions necessary for enlargement on such a massive scale. It is important that the report proposes that closer cooperation should be facilitated. The Group of the European Liberal, Democrat and Reform Party has recommended that the principle of flexibility should also be realised in the form of greater scope for cooperation for those countries that cannot or do not want to accept the Union’s statutes in their entirety. This would facilitate and speed up enlargement of the Union. In making its review the Group of the Liberal, Democrat and Reform Party states that flexibility might lead to a larger concentric Europe, composed of a federal core and a less integrated outer circle. At this stage it is not necessary to adopt a precise position on how the Union should be differentiated. It is enough for now that we create an institutional framework in which it is possible to deepen and expand the Union in practical terms. I hope that Amendment No 154, which the Group of the European Liberal, Democrat and Reform Party has tabled regarding increased flexibility, will be adopted.
costep_2006-12-12_18_38	The outcome of the vote on the Television without Frontiers Directive shows great maturity on the part of Parliament. In fact, thanks to the excellent work of the rapporteur, Mrs Hieronymi, of all the draftsmen of opinions, of the Council and of the Commission, the directive provides an effective tool for promoting the competitiveness of the European audiovisual industry, leaving reasonable scope for private funding (this is nothing new, audiovisual services live off advertising) while guaranteeing an appropriate level of protection for consumers and, above all, for the most vulnerable members of society (such as children and the disabled). I would, however, have preferred more courage to have been shown, for example regarding the introduction of product placement. While I agree with those who wish to safeguard the creativity and independence of writers, together with the quality of productions, I must nevertheless point out that, in 2007, and on the international market, this practice is a reality, and denying this fact means risking a loss of competitiveness, funding and market quotas. I hope that the majority of the Member States will be able to show more courage and more openmindedness than these institutions have so far shown.
costep_1998-11-16_4_6	Mr President, I am speaking here on behalf of Mr Giansily who has been detained at another meeting. In spite of the serious and expert work carried out by Mr Fabra Vallés, we find the report on the repercussions of the MED programmes affair highly unsatisfactory. In fact, we believe that, far from clarifying the debate on the 1996 discharge, this report only makes the issue more confusing. The irregularities discovered in the management of the MED programmes, which meant that these programmes were suspended until the Commission relaunched them in April, involve more than a third of the appropriations used and the financial loss is much greater than was first supposed. As the rapporteur has clearly shown, the management of the MED programmes shows evidence of serious management problems for which the Commission is entirely responsible and for which it must accept the consequences, as provided for in the Treaties. This whole matter falls within the framework of the discharge procedure, which will be on the agenda in December. The instruments the European Parliament has at its disposal to mark its disapproval, or to punish the Commission, are the refusal to grant discharge and even the censure procedure. Further debate, in my view, is likely to weaken Parliament’s position in the vote in December and I regret the fact that consideration of the MED programmes is not an integral part of the general report by Mr Elles on the discharge. Secondly, the petition to the Commission in the rapporteur’s resolution is of little use when the European Parliament should judge the Commission on its financial auditing rather than following it through the maze of its administrative inquiries that are not sufficiently transparent. It is unfortunate that the rapporteur has not included any mention of the link between the irregularities discovered and the refusal to grant discharge, which is, however, at the heart of the debate. For our part, we are hoping for an objective debate on the discharge for the 1996 financial year. We hope, on the one hand, that genuine and frank questions will be asked regarding the irregularities and the fraud committed in the implementation of the MED programmes, for which responsibility lies with the Commission. And we hope, on the other hand, that Parliament shows no sign of weakness in exercising the powers of which it is guardian on behalf of Europe’s citizens because, when all is said and done, is it not our citizens who have been deceived in this affair?
costep_2006-12-12_18_37	It is important to promote the free movement of European television programmes and for the production of these programmes not to be hindered by excessively strict legislation on advertising. The Group of the Alliance of Liberals and Democrats for Europe is opting for a realistic look on product placement. Information is useful, but consumers are not waiting for a reminder during a television programme. A reminder prior to and after a programme are sufficient. Income from advertising and product placement is needed in order to help finance European productions; the alternative to that is even more cheap American ones, full of product placement. Children’s programmes must be subject to stricter standards, for obesity is an increasing problem. Given the huge impact of advertising of unhealthy food on children’s menu choices, advertising directed at this target group should be restricted. I would therefore argue in favour of developing an effective code of conduct with regard to advertising, product placement and other marketing of unhealthy drinks and food aimed at children. Finally, I would still advocate a strong country of origin principle. Television programme makers should not be made subject to extra rules and regulations when they want to offer their programmes elsewhere in the European Union. What we must do is enhance the sales of European audiovisual products.
costep_2002-07-04_4_32	Mr President, ladies and gentlemen, the communication we are debating today contains the strategy by means of which the European Union attempts to make a contribution to social development. It is positive that this is being done. Many fear that in the era of globalisation, social development will be compromised. These days, the bodies that reach agreements are further removed from the average citizen, and become anonymous for that reason alone. This anonymity leads to discomfort and unrest. Indeed, the citizen who is positively disposed towards this society has no way of gaining an overall picture. The Commission has mapped out the relations between the different players in the global society in a clear and readily understood format. It has listed the mechanisms whereby the European Union, the ILO and the WTO, commit themselves to the promotion of fundamental labour standards and to improving social governance. As draftsman of the Committee on Women’s Rights and Equal Opportunities, I have to tell you that, in our view, the communication does not specifically consider the gender dimension as part of fundamental labour standards and of the acquisition of social sustainability. It is true that gender forms part of the ILO’s core labour standards because the non-discrimination principle and the principle of equal treatment are, after all, enshrined in it. However, we know that the best economic and social development is that in which women are definitely involved 100%. This is, in fact, the reason why the Committee on Women’s Rights and Equal Opportunities proposes to incorporate studies on the gender dimension as an instrument. I should also like to draw your attention to the fact that, where the topic of social partners is discussed, the role of women’s organisations is not considered. This is a failing, because not only within the EU, but also outside it, women are still not being involved enough via the traditional routes to be able to help shape policy. By way of conclusion, I want to make an urgent appeal to the Commission to improve the excellent communication that is before us with the studies on the gender dimension. This will give a better insight into the important role to be played by women in social development, and I want to thank Mrs Gillig warmly, not only for her sterling report but certainly also for the way in which she has joined forces with the Committee on Women’s Rights and Equal Opportunities.
costep_2007-06-18_15_40	The debate on the Regulation on spirits has culminated in an issue which the Commission pooh-poohed in its proposal: the equal treatment of vodka alongside other strong drinks. It would be more accurate to say, however, this is about the equal treatment of European cultures. Apart from the fact that the debate on now reminds us of the existence of a European multiculture, it also at the same time shows that there is still much work to be done in the name of unity which respects differences. The definition of vodka we are wrangling with is in fact a technical amendment to something we already knew about and found to be good: for centuries vodka has been manufactured almost entirely from grain and potatoes. In the EU 90% of all vodka has also been produced from these raw materials. When it comes to defining the ingredients, it is therefore not just a question of the interests of manufacturers and artificial market barriers, but of tradition. The vodka-producing countries, in which 70% of vodka is produced and consumed, do actually know what they are talking about. The compromise by the rapporteur, Mr Schnellhardt, which in practice would permit the manufacture of vodka from any agricultural product, as long as there is a small mention of it on the label at the back, is inadequate. If we have to end up with a compromise, it should give greater support to the traditional manufacturing method. The EU’s common identity and the legislation that supports that notion must be built on mutual respect, where historical facts are recognised. Our current legislation on spirits is from a time when the vodka-producing countries were not members of the EU, and so it needs to be updated. During the accession negotiations which Finland, Sweden, and countries which joined the Union later on, such as Poland, were involved in, the definition of vodka was passed over and promises were made to put that right in the near future. Now is that time.
costep_2006-04-27_1_83	Europe’s main priority, in my view, should be at regional level. The EU has a duty towards the citizens of its Member States, and as a member of the international community, to play a unique role in its immediate sphere of influence. There is a place, and a need, however, for this to be extended to other areas of influence, and that naturally includes Latin America. For historical, cultural and linguistic reasons, this is an area with huge potential for developing political and economic cooperation and, more importantly, international relations, where collaboration between those on both sides of the Atlantic could be extremely advantageous. Lastly, I wish to make a point from a Portuguese perspective. Whilst Portugal has a duty to make Africa one of its priority areas in foreign policy, it must not overlook the importance of transatlantic ties. It must therefore give full support to initiatives such as the summit to be held in Vienna on 12 and 13 May. I therefore hope that this summit will produce a positive outcome, with particular regard to the negotiations with Mercosur, an issue to which I have on a number of occasions displayed my concern and commitment.
